ID,Name,Passage: start,Passage: start ID,Passage: end,Passage: end ID,Subject,Subject ID,Predicate,Predicate ID,Direct Object,Direct Object ID,Indirect Object (to/for),Indirect Object (to/for) ID
9616024,"Apollodoros Library 3.10.4 Tyndareos king of Sparta, Hippocoon killed by Heracles, Icarios son of Perieres, father of Penelope is child of Oibalos son of Perieres, Bateia nymph",Apollodoros Library 3.10.4,9615047,,,"Icarios son of Perieres, father of Penelope",8188570,is child of,8188649,Oibalos son of Perieres,8189906,,
9616024,"Apollodoros Library 3.10.4 Tyndareos king of Sparta, Hippocoon killed by Heracles, Icarios son of Perieres, father of Penelope is child of Oibalos son of Perieres, Bateia nymph",Apollodoros Library 3.10.4,9615047,,,"Icarios son of Perieres, father of Penelope",8188570,is child of,8188649,Bateia nymph,8187893,,
9616023,Apollodoros Library 3.10.4 Oibalos son of Perieres is child of Perieres son of Cynortas,Apollodoros Library 3.10.4,9615047,,,Oibalos son of Perieres,8189906,is child of,8188649,Perieres son of Cynortas,8189189,,
9616022,Apollodoros Library 3.12.5 Apollo Olympian god is divine father of Troilos son of Priam or Apollo and Hecabe,Apollodoros Library 3.12.5,9615058,,,Apollo Olympian god,8182233,is divine father of,8188658,Troilos son of Priam or Apollo and Hecabe,8190157,,
9616021,Apollodoros Library 3.10.4 Perieres son of Cynortas is child of Cynortas son of Amyclas,Apollodoros Library 3.10.4,9615047,,,Perieres son of Cynortas,8189189,is child of,8188649,Cynortas son of Amyclas,8188123,,
9616020,Apollodoros Library 3.10.4 Perieres son of Aiolos is child of Aiolos eponym of the Aiolians,Apollodoros Library 3.10.4,9615047,,,Perieres son of Aiolos,9616017,is child of,8188649,Aiolos eponym of the Aiolians,8182088,,
9616018,"Apollodoros Library 3.10.4 Leucippos son of Perieres, Aphareus son of Perieres, father of Idas and Lynceus is child of Perieres son of Aiolos",Apollodoros Library 3.10.4,9615047,,,Leucippos son of Perieres,8189680,is child of,8188649,Perieres son of Aiolos,9616017,,
9616018,"Apollodoros Library 3.10.4 Leucippos son of Perieres, Aphareus son of Perieres, father of Idas and Lynceus is child of Perieres son of Aiolos",Apollodoros Library 3.10.4,9615047,,,"Aphareus son of Perieres, father of Idas and Lynceus",8182228,is child of,8188649,Perieres son of Aiolos,9616017,,
9616016,"Apollodoros Library 3.12.5 Apollo Olympian god grants power of prophecy [ind. obj.] Cassandra a prophet never believed, daughter of Priam and Hecabe",Apollodoros Library 3.12.5,9615058,,,Apollo Olympian god,8182233,grants power of prophecy [ind. obj.],9400738,,,"Cassandra a prophet never believed, daughter of Priam and Hecabe",8187953
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Creousa daughter of Priam,8188091,is child of,8188649,Hecabe Hecuba wife of Priam,8188464,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Creousa daughter of Priam,8188091,is child of,8188649,Priam Priamos king of Troy,8189347,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Laodice daughter of Priam,8188636,is child of,8188649,Hecabe Hecuba wife of Priam,8188464,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Laodice daughter of Priam,8188636,is child of,8188649,Priam Priamos king of Troy,8189347,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Polyxene daughter of Priam,8189332,is child of,8188649,Hecabe Hecuba wife of Priam,8188464,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,Polyxene daughter of Priam,8189332,is child of,8188649,Priam Priamos king of Troy,8189347,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,"Cassandra a prophet never believed, daughter of Priam and Hecabe",8187953,is child of,8188649,Hecabe Hecuba wife of Priam,8188464,,
9616014,"Apollodoros Library 3.12.5 Creousa daughter of Priam, Laodice daughter of Priam, Polyxene daughter of Priam, Cassandra a prophet never believed, daughter of Priam and Hecabe is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,"Cassandra a prophet never believed, daughter of Priam and Hecabe",8187953,is child of,8188649,Priam Priamos king of Troy,8189347,,
9616013,"Apollodoros Library 3.12.5 Agelaos slave of Priam raises Alexander Alexandros Paris Trojan hero, abducts Helen",Apollodoros Library 3.12.5,9615058,,,Agelaos slave of Priam,8182045,raises,8188827,"Alexander Alexandros Paris Trojan hero, abducts Helen",8182124,,
9616012,Apollodoros Library 3.12.5 Agelaos slave of Priam is slave [of] [in/on/at] Priam Priamos king of Troy,Apollodoros Library 3.12.5,9615058,,,Agelaos slave of Priam,8182045,is slave [of] [in/on/at],8188683,Priam Priamos king of Troy,8189347,,
9616011,"Apollodoros Library 3.12.5 Agelaos slave of Priam exposes Alexander Alexandros Paris Trojan hero, abducts Helen",Apollodoros Library 3.12.5,9615058,,,Agelaos slave of Priam,8182045,exposes,8188723,"Alexander Alexandros Paris Trojan hero, abducts Helen",8182124,,
9616010,Apollodoros Library 3.12.5 Merops father of Arisbe teaches Aisacos son of Priam,Apollodoros Library 3.12.5,9615058,,,Merops father of Arisbe,8189818,teaches,8188707,Aisacos son of Priam,8182090,,
9616009,Apollodoros Library 3.12.5 Aisacos son of Priam is prophet [of] [in/on/at],Apollodoros Library 3.12.5,9615058,,,Aisacos son of Priam,8182090,is prophet [of] [in/on/at],8188680,,,,
9616008,"Apollodoros Library 3.12.5 Hector Trojan hero, son of Priam is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,"Hector Trojan hero, son of Priam",8188465,is child of,8188649,Hecabe Hecuba wife of Priam,8188464,,
9616008,"Apollodoros Library 3.12.5 Hector Trojan hero, son of Priam is child of Hecabe Hecuba wife of Priam, Priam Priamos king of Troy",Apollodoros Library 3.12.5,9615058,,,"Hector Trojan hero, son of Priam",8188465,is child of,8188649,Priam Priamos king of Troy,8189347,,
9616007,"Apollodoros Library 3.12.5 Hecabe Hecuba wife of Priam is child of Sangarios river god, Metope wife of Sangarios",Apollodoros Library 3.12.5,9615058,,,Hecabe Hecuba wife of Priam,8188464,is child of,8188649,Sangarios river god,8189976,,
9616007,"Apollodoros Library 3.12.5 Hecabe Hecuba wife of Priam is child of Sangarios river god, Metope wife of Sangarios",Apollodoros Library 3.12.5,9615058,,,Hecabe Hecuba wife of Priam,8188464,is child of,8188649,Metope wife of Sangarios,8189829,,
9616006,"Apollodoros Library 3.10.4 Admetos Calydonian boar hunter, Argonaut is child of Pheres son of Cretheus",Apollodoros Library 3.10.4,9615047,,,"Admetos Calydonian boar hunter, Argonaut",8182028,is child of,8188649,Pheres son of Cretheus,8189226,,
9616005,Apollodoros Library 3.12.5 Hecabe Hecuba wife of Priam is child of Cisseus father of Hecabe,Apollodoros Library 3.12.5,9615058,,,Hecabe Hecuba wife of Priam,8188464,is child of,8188649,Cisseus father of Hecabe,8188027,,
9616004,"Apollodoros Library 3.10.4 sells as slave [ind. obj] Apollo Olympian god Admetos Calydonian boar hunter, Argonaut",Apollodoros Library 3.10.4,9615047,,,,,sells as slave [ind. obj],9614065,Apollo Olympian god,8182233,"Admetos Calydonian boar hunter, Argonaut",8182028
9616002,Apollodoros Library 3.12.5 Priam Priamos king of Troy is spouse of Hecabe Hecuba wife of Priam,Apollodoros Library 3.12.5,9615058,,,Priam Priamos king of Troy,8189347,is spouse of,8188661,Hecabe Hecuba wife of Priam,8188464,,
9616001,Apollodoros Library 3.12.5 Priam Priamos king of Troy gives in marriage [dir. obj.] [ind. obj.] Arisbe daughter of Merops Hyrtacos husband of Arisbe,Apollodoros Library 3.12.5,9615058,,,Priam Priamos king of Troy,8189347,gives in marriage [dir. obj.] [ind. obj.],8190504,Arisbe daughter of Merops,8187818,Hyrtacos husband of Arisbe,8188561
9616000,Apollodoros Library 3.12.5 Aisacos son of Priam is metamorphosed [into],Apollodoros Library 3.12.5,9615058,,,Aisacos son of Priam,8182090,is metamorphosed [into],9574857,,,,
9615999,Apollodoros Library 3.12.5 Asterope daughter of Cebren dies [in/on/at],Apollodoros Library 3.12.5,9615058,,,Asterope daughter of Cebren,8187848,dies [in/on/at],8188671,,,,
9615998,Apollodoros Library 3.12.5 Asterope daughter of Cebren is child of Cebren river god near Troy,Apollodoros Library 3.12.5,9615058,,,Asterope daughter of Cebren,8187848,is child of,8188649,Cebren river god near Troy,8187958,,
9615997,Apollodoros Library 3.12.5 Aisacos son of Priam is spouse of Asterope daughter of Cebren,Apollodoros Library 3.12.5,9615058,,,Aisacos son of Priam,8182090,is spouse of,8188661,Asterope daughter of Cebren,8187848,,
9615996,"Apollodoros Library 3.12.5 Aisacos son of Priam is child of Priam Priamos king of Troy, Arisbe daughter of Merops",Apollodoros Library 3.12.5,9615058,,,Aisacos son of Priam,8182090,is child of,8188649,Priam Priamos king of Troy,8189347,,
9615996,"Apollodoros Library 3.12.5 Aisacos son of Priam is child of Priam Priamos king of Troy, Arisbe daughter of Merops",Apollodoros Library 3.12.5,9615058,,,Aisacos son of Priam,8182090,is child of,8188649,Arisbe daughter of Merops,8187818,,
9615995,Apollodoros Library 3.12.5 Arisbe daughter of Merops is child of Merops father of Arisbe,Apollodoros Library 3.12.5,9615058,,,Arisbe daughter of Merops,8187818,is child of,8188649,Merops father of Arisbe,8189818,,
9615994,"Apollodoros Library 3.10.4 Apollo Olympian god kills the Cyclopes sons of Ouranos and Ge, makers of Zeus' thunderbolts",Apollodoros Library 3.10.4,9615047,,,Apollo Olympian god,8182233,kills,8188672,"the Cyclopes sons of Ouranos and Ge, makers of Zeus' thunderbolts",8188111,,
9615993,Apollodoros Library 3.12.5 Priam Priamos king of Troy is spouse of Arisbe daughter of Merops,Apollodoros Library 3.12.5,9615058,,,Priam Priamos king of Troy,8189347,is spouse of,8188661,Arisbe daughter of Merops,8187818,,
9615992,"Apollodoros Library 3.12.4 Priam Priamos king of Troy rules [direct obj] Troy Ilion, Pergamon city in the Troad 570595",Apollodoros Library 3.12.4,9615057,,,Priam Priamos king of Troy,8189347,rules [direct obj],8188785,"Troy Ilion, Pergamon city in the Troad 570595",8194710,,
9615991,"Apollodoros Library 3.10.4 Zeus Olympian god kills Asclepios Aesculapius son of Apollo, god of healing",Apollodoros Library 3.10.4,9615047,,,Zeus Olympian god,8188419,kills,8188672,"Asclepios Aesculapius son of Apollo, god of healing",8187834,,
9615990,"Apollodoros Library 3.12.4 Emathion son of Tithonos, Memnon son of Eos and Tithonos is child of Tithonos son of Laomedon, abducted by Eos, Eos Aurora personification of the dawn",Apollodoros Library 3.12.4,9615057,,,Emathion son of Tithonos,8188233,is child of,8188649,"Tithonos son of Laomedon, abducted by Eos",8190145,,
9615990,"Apollodoros Library 3.12.4 Emathion son of Tithonos, Memnon son of Eos and Tithonos is child of Tithonos son of Laomedon, abducted by Eos, Eos Aurora personification of the dawn",Apollodoros Library 3.12.4,9615057,,,Emathion son of Tithonos,8188233,is child of,8188649,Eos Aurora personification of the dawn,8188245,,
9615990,"Apollodoros Library 3.12.4 Emathion son of Tithonos, Memnon son of Eos and Tithonos is child of Tithonos son of Laomedon, abducted by Eos, Eos Aurora personification of the dawn",Apollodoros Library 3.12.4,9615057,,,Memnon son of Eos and Tithonos,8189798,is child of,8188649,"Tithonos son of Laomedon, abducted by Eos",8190145,,
9615990,"Apollodoros Library 3.12.4 Emathion son of Tithonos, Memnon son of Eos and Tithonos is child of Tithonos son of Laomedon, abducted by Eos, Eos Aurora personification of the dawn",Apollodoros Library 3.12.4,9615057,,,Memnon son of Eos and Tithonos,8189798,is child of,8188649,Eos Aurora personification of the dawn,8188245,,
9615989,"Apollodoros Library 3.12.4 Eos Aurora personification of the dawn abducts Tithonos son of Laomedon, abducted by Eos",Apollodoros Library 3.12.4,9615057,,,Eos Aurora personification of the dawn,8188245,abducts,8188724,"Tithonos son of Laomedon, abducted by Eos",8190145,,
9615988,"Apollodoros Library 3.12.3 Boucolion son of Laomedon is child of Laomedon father of Priam, Calybe nymph",Apollodoros Library 3.12.3,9615056,,,Boucolion son of Laomedon,8187910,is child of,8188649,Laomedon father of Priam,8189656,,
9615988,"Apollodoros Library 3.12.3 Boucolion son of Laomedon is child of Laomedon father of Priam, Calybe nymph",Apollodoros Library 3.12.3,9615056,,,Boucolion son of Laomedon,8187910,is child of,8188649,Calybe nymph,8187939,,
9615987,"Apollodoros Library 3.12.3 Hesione daughter of Laomedon, Cilla daughter of Laomedon, Astyoche daughter of Laomedon is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Hesione daughter of Laomedon,8188485,is child of,8188649,Laomedon father of Priam,8189656,,
9615987,"Apollodoros Library 3.12.3 Hesione daughter of Laomedon, Cilla daughter of Laomedon, Astyoche daughter of Laomedon is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Cilla daughter of Laomedon,8188024,is child of,8188649,Laomedon father of Priam,8189656,,
9615987,"Apollodoros Library 3.12.3 Hesione daughter of Laomedon, Cilla daughter of Laomedon, Astyoche daughter of Laomedon is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Astyoche daughter of Laomedon,8187862,is child of,8188649,Laomedon father of Priam,8189656,,
9615986,"Apollodoros Library 3.12.3 Tithonos son of Laomedon, abducted by Eos, Lampos son of Laomedon, Clytios son of Laomedon, Hicetaon son of Laomedon, Priam Priamos king of Troy is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,"Tithonos son of Laomedon, abducted by Eos",8190145,is child of,8188649,Laomedon father of Priam,8189656,,
9615986,"Apollodoros Library 3.12.3 Tithonos son of Laomedon, abducted by Eos, Lampos son of Laomedon, Clytios son of Laomedon, Hicetaon son of Laomedon, Priam Priamos king of Troy is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Lampos son of Laomedon,8188631,is child of,8188649,Laomedon father of Priam,8189656,,
9615986,"Apollodoros Library 3.12.3 Tithonos son of Laomedon, abducted by Eos, Lampos son of Laomedon, Clytios son of Laomedon, Hicetaon son of Laomedon, Priam Priamos king of Troy is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Clytios son of Laomedon,8188057,is child of,8188649,Laomedon father of Priam,8189656,,
9615986,"Apollodoros Library 3.12.3 Tithonos son of Laomedon, abducted by Eos, Lampos son of Laomedon, Clytios son of Laomedon, Hicetaon son of Laomedon, Priam Priamos king of Troy is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Hicetaon son of Laomedon,8188490,is child of,8188649,Laomedon father of Priam,8189656,,
9615986,"Apollodoros Library 3.12.3 Tithonos son of Laomedon, abducted by Eos, Lampos son of Laomedon, Clytios son of Laomedon, Hicetaon son of Laomedon, Priam Priamos king of Troy is child of Laomedon father of Priam",Apollodoros Library 3.12.3,9615056,,,Priam Priamos king of Troy,8189347,is child of,8188649,Laomedon father of Priam,8189656,,
9615985,Apollodoros Library 3.12.3 Placia daughter of Otreus is child of Otreus father of Placia,Apollodoros Library 3.12.3,9615056,,,Placia daughter of Otreus,8189282,is child of,8188649,Otreus father of Placia,8189090,,
9615984,Apollodoros Library 3.12.3 Strymo daughter of Scamandros is child of Scamandros river god near Troy,Apollodoros Library 3.12.3,9615056,,,Strymo daughter of Scamandros,8190041,is child of,8188649,Scamandros river god near Troy,8189985,,
9615983,Apollodoros Library 3.12.3 Laomedon father of Priam is spouse of Leucippe wife of Laomedon,Apollodoros Library 3.12.3,9615056,,,Laomedon father of Priam,8189656,is spouse of,8188661,Leucippe wife of Laomedon,8189679,,
9615982,Apollodoros Library 3.12.3 Laomedon father of Priam is spouse of Placia daughter of Otreus,Apollodoros Library 3.12.3,9615056,,,Laomedon father of Priam,8189656,is spouse of,8188661,Placia daughter of Otreus,8189282,,
9615981,Apollodoros Library 3.12.3 Laomedon father of Priam is spouse of Strymo daughter of Scamandros,Apollodoros Library 3.12.3,9615056,,,Laomedon father of Priam,8189656,is spouse of,8188661,Strymo daughter of Scamandros,8190041,,
9615980,"Apollodoros Library 3.12.3 Laomedon father of Priam is child of Ilos son of Tros, Eurydice daughter of Adrastos",Apollodoros Library 3.12.3,9615056,,,Laomedon father of Priam,8189656,is child of,8188649,Ilos son of Tros,8188580,,
9615980,"Apollodoros Library 3.12.3 Laomedon father of Priam is child of Ilos son of Tros, Eurydice daughter of Adrastos",Apollodoros Library 3.12.3,9615056,,,Laomedon father of Priam,8189656,is child of,8188649,Eurydice daughter of Adrastos,8188347,,
9615979,Apollodoros Library 3.12.3 Eurydice daughter of Adrastos is child of Adrastos father of Eurydice,Apollodoros Library 3.12.3,9615056,,,Eurydice daughter of Adrastos,8188347,is child of,8188649,Adrastos father of Eurydice,8195649,,
9615978,Apollodoros Library 3.12.3 Ilos son of Tros is spouse of Eurydice daughter of Adrastos,Apollodoros Library 3.12.3,9615056,,,Ilos son of Tros,8188580,is spouse of,8188661,Eurydice daughter of Adrastos,8188347,,
9615977,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Lycourgos son of Aleos, Capaneus one of the Seven against Thebes",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Lycourgos son of Aleos,8189713,,
9615977,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Lycourgos son of Aleos, Capaneus one of the Seven against Thebes",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Capaneus one of the Seven against Thebes,8187949,,
9615976,"Apollodoros Library 3.12.3 Zeus Olympian god sends [against] [from] [to] [via] the Palladion statue protecting Troy, Electra daughter of Atlas",Apollodoros Library 3.12.3,9615056,,,Zeus Olympian god,8188419,sends [against] [from] [to] [via],8188798,the Palladion statue protecting Troy,8190183,,
9615976,"Apollodoros Library 3.12.3 Zeus Olympian god sends [against] [from] [to] [via] the Palladion statue protecting Troy, Electra daughter of Atlas",Apollodoros Library 3.12.3,9615056,,,Zeus Olympian god,8188419,sends [against] [from] [to] [via],8188798,Electra daughter of Atlas,8188222,,
9615975,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Glaucos son of Minos",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Glaucos son of Minos,8188434,,
9615972,Apollodoros Library 3.10.3 Glaucos son of Minos is child of Minos king of Crete,Apollodoros Library 3.10.3,9615046,,,Glaucos son of Minos,8188434,is child of,8188649,Minos king of Crete,8189835,,
9615971,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Hymenaios raised from dead by Asclepios",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Hymenaios raised from dead by Asclepios,8188550,,
9615968,Apollodoros Library 3.12.3 Athena Minerva Olympian goddess gives [dir. obj.] [ind. obj.] the Palladion statue protecting Troy Zeus Olympian god,Apollodoros Library 3.12.3,9615056,,,Athena Minerva Olympian goddess,8187870,gives [dir. obj.] [ind. obj.],8188779,the Palladion statue protecting Troy,8190183,Zeus Olympian god,8188419
9615967,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Tyndareos king of Sparta",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Tyndareos king of Sparta,8190162,,
9615966,Apollodoros Library 3.12.3 the Aegis is associated with the Palladion statue protecting Troy,Apollodoros Library 3.12.3,9615056,,,the Aegis,9615956,is associated with,8188805,the Palladion statue protecting Troy,8190183,,
9615965,"Apollodoros Library 3.10.3 Asclepios Aesculapius son of Apollo, god of healing resurrects Hippolytos Virbius son of Theseus by Amazon",Apollodoros Library 3.10.3,9615046,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834,resurrects,8188675,Hippolytos Virbius son of Theseus by Amazon,8188513,,
9615961,"Apollodoros Library 3.10.3 Athena Minerva Olympian goddess gives special gift [ind. obj] Asclepios Aesculapius son of Apollo, god of healing",Apollodoros Library 3.10.3,9615046,,,Athena Minerva Olympian goddess,8187870,gives special gift [ind. obj],9615037,,,"Asclepios Aesculapius son of Apollo, god of healing",8187834
9615959,Apollodoros Library 3.12.3 Athena Minerva Olympian goddess creates [from] the Palladion statue protecting Troy,Apollodoros Library 3.12.3,9615056,,,Athena Minerva Olympian goddess,8187870,creates [from],8188766,the Palladion statue protecting Troy,8190183,,
9615957,Apollodoros Library 3.12.3 Athena Minerva Olympian goddess kills Pallas daughter of Triton,Apollodoros Library 3.12.3,9615056,,,Athena Minerva Olympian goddess,8187870,kills,8188672,Pallas daughter of Triton,8189103,,
9615955,"Apollodoros Library 3.10.3 Cheiron Chiron centaur raises Asclepios Aesculapius son of Apollo, god of healing",Apollodoros Library 3.10.3,9615046,,,Cheiron Chiron centaur,8188002,raises,8188827,"Asclepios Aesculapius son of Apollo, god of healing",8187834,,
9615953,"Apollodoros Library 3.10.3 Apollo Olympian god kills Coronis daughter of Phlegyas, mother of Asclepios",Apollodoros Library 3.10.3,9615046,,,Apollo Olympian god,8182233,kills,8188672,"Coronis daughter of Phlegyas, mother of Asclepios",8188070,,
9615952,"Apollodoros Library 3.10.3 Ischys son of Coronos marries Coronis daughter of Phlegyas, mother of Asclepios",Apollodoros Library 3.10.3,9615046,,,Ischys son of Coronos,8188610,marries,8188662,"Coronis daughter of Phlegyas, mother of Asclepios",8188070,,
9615951,"Apollodoros Library 3.10.3 Caineus Lapith, Argonaut, originally Cainis is sibling of Ischys son of Coronos",Apollodoros Library 3.10.3,9615046,,,"Caineus Lapith, Argonaut, originally Cainis",8189364,is sibling of,8188656,Ischys son of Coronos,8188610,,
9615950,"Apollodoros Library 3.12.3 Pallas daughter of Triton is child of Triton raises Athena, father of Pallas",Apollodoros Library 3.12.3,9615056,,,Pallas daughter of Triton,8189103,is child of,8188649,"Triton raises Athena, father of Pallas",8190156,,
9615949,"Apollodoros Library 3.12.3 Triton raises Athena, father of Pallas raises Athena Minerva Olympian goddess",Apollodoros Library 3.12.3,9615056,,,"Triton raises Athena, father of Pallas",8190156,raises,8188827,Athena Minerva Olympian goddess,8187870,,
9615948,"Apollodoros Library 1.8.2 Cepheus Argonaut, Calydonian boar hunter, ally of Heracles, Ancaios Calydonian boar hunter, Argonaut quarrels with Atalante Calydonian boar hunter, Argonaut, Meleagros Meleager led Calydonian Boar hunt, Argonaut",Apollodoros Library 1.8.2,9356335,,,"Cepheus Argonaut, Calydonian boar hunter, ally of Heracles",8187972,quarrels with,9051580,"Atalante Calydonian boar hunter, Argonaut",8187865,,
9615948,"Apollodoros Library 1.8.2 Cepheus Argonaut, Calydonian boar hunter, ally of Heracles, Ancaios Calydonian boar hunter, Argonaut quarrels with Atalante Calydonian boar hunter, Argonaut, Meleagros Meleager led Calydonian Boar hunt, Argonaut",Apollodoros Library 1.8.2,9356335,,,"Cepheus Argonaut, Calydonian boar hunter, ally of Heracles",8187972,quarrels with,9051580,"Meleagros Meleager led Calydonian Boar hunt, Argonaut",8189790,,
9615948,"Apollodoros Library 1.8.2 Cepheus Argonaut, Calydonian boar hunter, ally of Heracles, Ancaios Calydonian boar hunter, Argonaut quarrels with Atalante Calydonian boar hunter, Argonaut, Meleagros Meleager led Calydonian Boar hunt, Argonaut",Apollodoros Library 1.8.2,9356335,,,"Ancaios Calydonian boar hunter, Argonaut",8182176,quarrels with,9051580,"Atalante Calydonian boar hunter, Argonaut",8187865,,
9615948,"Apollodoros Library 1.8.2 Cepheus Argonaut, Calydonian boar hunter, ally of Heracles, Ancaios Calydonian boar hunter, Argonaut quarrels with Atalante Calydonian boar hunter, Argonaut, Meleagros Meleager led Calydonian Boar hunt, Argonaut",Apollodoros Library 1.8.2,9356335,,,"Ancaios Calydonian boar hunter, Argonaut",8182176,quarrels with,9051580,"Meleagros Meleager led Calydonian Boar hunt, Argonaut",8189790,,
9615947,Apollodoros Library 3.12.3 Zeus Olympian god gives [dir. obj.] [ind. obj.] the Palladion statue protecting Troy Ilos son of Tros,Apollodoros Library 3.12.3,9615056,,,Zeus Olympian god,8188419,gives [dir. obj.] [ind. obj.],8188779,the Palladion statue protecting Troy,8190183,Ilos son of Tros,8188580
9615944,Apollodoros Library 3.12.3 gives [dir. obj.] [ind. obj.] Multicoloured Cow of Ilion Ilos son of Tros,Apollodoros Library 3.12.3,9615056,,,,,gives [dir. obj.] [ind. obj.],8188779,Multicoloured Cow of Ilion,9615943,Ilos son of Tros,8188580
9615942,Apollodoros Library 3.12.3 gives [dir. obj.] [ind. obj.] Multicoloured Cow of Ilion Ilos son of Tros,Apollodoros Library 3.12.3,9615056,,,,,gives [dir. obj.] [ind. obj.],8188779,Multicoloured Cow of Ilion,9615943,Ilos son of Tros,8188580
9615941,"Apollodoros Library 3.10.3 Coronis daughter of Phlegyas, mother of Asclepios is child of Phlegyas father of Coronis",Apollodoros Library 3.10.3,9615046,,,"Coronis daughter of Phlegyas, mother of Asclepios",8188070,is child of,8188649,Phlegyas father of Coronis,8189244,,
9615940,"Apollodoros Library 3.12.2 Aeneas Aineias son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy, Lyros son of Aphrodite and Anchises is child of Aphrodite Venus Olympian goddess, Anchises son of Capys",Apollodoros Library 3.12.2,9615055,,,"Aeneas Aineias son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy",8182084,is child of,8188649,Aphrodite Venus Olympian goddess,8182231,,
9615940,"Apollodoros Library 3.12.2 Aeneas Aineias son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy, Lyros son of Aphrodite and Anchises is child of Aphrodite Venus Olympian goddess, Anchises son of Capys",Apollodoros Library 3.12.2,9615055,,,"Aeneas Aineias son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy",8182084,is child of,8188649,Anchises son of Capys,8182179,,
9615940,"Apollodoros Library 3.12.2 Aeneas Aineias son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy, Lyros son of Aphrodite and Anchises is child of Aphrodite Venus Olympian goddess, Anchises son of Capys",Apollodoros Library 3.12.2,9615055,,,Lyros son of Aphrodite and Anchises,8189722,is child of,8188649,Aphrodite Venus Olympian goddess,8182231,,
